index,b_int,g_int,r_int,h_int,s_int,v_int
f31c0.png,122.7,109.98,124.7925,121.515,45.6425,125.18
f31c1.png,114.635,113.6775,139.1525,48.1325,94.985,148.85
f31c2.png,143.2075,131.6725,80.635,73.3975,144.4925,147.99
f31c3.png,158.275,194.8525,209.3375,37.135,75.44,215.26
f31c4.png,161.6725,124.2775,121.625,97.315,92.9775,164.535
f31c5.png,123.2875,91.245,74.4775,88.6325,155.6075,123.2875
f31c6.png,202.0775,210.02,203.36,48.89,38.51,217.485
f31c7.png,133.98,120.0275,162.405,108.345,92.0175,169.7875
f31c8.png,195.61,175.735,209.8,123.43,62.12,209.94
f31c9.png,105.9525,86.08,135.955,127.695,140.675,136.58
f31c10.png,106.9525,93.05,106.52,113.985,62.99,111.1825
f32c0.png,126.7325,109.8725,123.5975,115.86,50.8675,127.5175
f32c1.png,107.7875,92.155,117.44,120.9275,75.8175,119.04
f32c2.png,114.635,113.6775,139.1525,48.1325,94.985,148.85
f32c3.png,143.2075,131.6725,80.635,73.3975,144.4925,147.99
f32c4.png,141.205,114.84,113.3475,99.4125,102.0575,144.39
f32c5.png,158.235,194.8375,209.3625,37.1725,75.5075,215.2925
f32c6.png,123.2875,91.245,74.4775,88.6325,155.6075,123.2875
f32c7.png,127.75,108.0775,119.5725,108.8125,57.4025,127.9775
f32c8.png,110.0125,94.8,136.75,127.675,106.98,139.0525
f32c9.png,116.37,99.855,111.075,114.0875,62.62,118.2825
f32c10.png,159.15,141.9025,157.23,118.9075,67.655,169.3325
f32c11.png,151.4175,119.5075,126.6275,103.8325,93.7975,160.15
f32c12.png,212.1375,220.95,216.36,49.365,29.6425,227.2825
f32c13.png,179.345,159.995,191.57,123.1925,69.995,191.57
f33c0.png,123.015,108.6525,122.8,118.71,48.5575,124.475
f33c1.png,156.9025,133.765,156.345,116.61,58.0175,159.465
f33c2.png,114.635,113.6775,139.1525,48.1325,94.985,148.85
f33c3.png,143.935,127.21,169.9475,129.4475,97.32,170.035
f33c4.png,123.2875,91.245,74.4775,88.6325,155.6075,123.2875
f33c5.png,157.2425,194.34,209.7175,36.65,77.7,215.6825
f33c6.png,116.195,97.5575,116.5975,117.575,76.9025,118.755
f33c7.png,207.2725,209.57,206.32,52.4375,32.02,218.8175
f33c8.png,142.115,135.29,84.6,72.7575,134.9225,145.155
f33c9.png,188.615,142.185,101.6275,83.555,129.98,188.615
f33c10.png,108.3225,94.0625,109.5275,114.8825,64.5575,113.92
f34c0.png,151.1225,118.2775,122.2175,101.2725,76.0625,151.185
f34c1.png,164.63,148.185,189.6,126.6325,81.1475,189.64
f34c2.png,117.8125,100.4325,110.6025,112.695,63.6825,119.49
f34c3.png,114.125,114.4,141.095,48.9375,91.26,148.565
f34c4.png,164.375,196.64,207.725,36.1925,79.79,219.4275
f34c5.png,127.26,110.9,154.4475,130.2125,104.79,154.705
f34c6.png,118.4375,104.5375,119.65,120.3375,47.805,119.84
f34c7.png,129.415,115.7425,131.76,121.53,44.495,132.0025
f34c8.png,199.6225,202.8625,193.0025,47.8475,43.1775,212.0175
f34c9.png,118.3075,89.4625,74.5225,88.47,153.675,118.3075
f34c10.png,150.6375,123.27,137.11,108.1725,89.8675,163.7775
f34c11.png,143.7725,133.095,86.6375,74.04,134.475,146.5525
f34c12.png,198.1575,176.385,210.4575,123.4175,61.1675,210.5725
f35c0.png,118.3175,89.4475,74.565,88.4825,153.5925,118.3175
f35c1.png,140.6475,127.6925,78.455,74.4175,149.465,143.265
f35c2.png,134.705,117.79,161.6325,130.505,100.715,161.7225
f35c3.png,153.635,187.005,196.38,35.8925,80.7325,206.7775
f35c4.png,156.795,122.2025,124.5625,99.5675,77.4925,156.8525
f35c5.png,114.1825,114.4025,141.1075,48.955,91.2875,148.6225
f35c6.png,161.1475,123.43,117.8125,94.7425,91.095,161.7925
f35c7.png,207.3925,217.595,213.6875,43.225,29.1425,222.75
f35c8.png,177.705,150.8025,151.1975,107.7925,74.55,184.8025
f35c9.png,174.9975,154.6375,194.7,127.9025,71.6125,194.7
f35c10.png,95.565,82.54,92.6675,114.2675,66.555,96.22
f35c11.png,168.97,147.0075,175.9875,121.8625,68.155,176.125
f35c12.png,218.9275,164.23,111.705,82.8725,130.745,218.9275
f36c0.png,128.4525,111.8625,153.495,129.6475,103.8825,153.92
f36c1.png,114.185,114.405,141.11,48.955,91.285,148.625
f36c2.png,110.59,95.7325,108.385,113.24,62.99,114.4025
f36c3.png,159.88,138.31,156.2875,113.605,50.8125,160.9775
f36c4.png,156.055,190.2325,202.94,32.59,81.0925,212.58
f36c5.png,206.5325,216.165,210.0525,45.805,33.4,222.5825
f36c6.png,135.9225,128.705,79.6875,73.11,145.1,139.0425
f36c7.png,159.735,161.63,204.22,31.165,64.7325,205.3175
f36c8.png,118.31,89.44,74.5575,88.4825,153.61,118.31
f36c9.png,143.305,109.565,111.475,99.345,87.275,143.46
f36c10.png,150.4975,122.6475,134.3025,107.0375,90.1625,162.1275
f36c11.png,174.075,154.3675,194.0025,127.66,72.06,194.0025
f37c0.png,180.41,164.51,196.03,121.4575,64.27,196.405
f37c1.png,136.98,120.18,160.92,128.5075,97.495,161.1725
f37c2.png,124.5175,107.0075,117.75,112.595,55.86,125.235
f37c3.png,114.185,114.405,141.11,48.955,91.285,148.625
f37c4.png,168.4525,147.825,175.265,121.0925,66.42,175.645
f37c5.png,109.66,93.57,107.435,116.635,67.89,110.72
f37c6.png,120.6575,101.3075,109.985,110.265,66.6025,121.9875
f37c7.png,160.84,196.0875,208.91,35.8325,76.6725,217.035
f37c8.png,141.5525,130.03,81.03,74.1075,144.3875,144.3575
f37c9.png,159.7425,161.6375,204.2275,31.165,64.73,205.325
f37c10.png,199.495,213.19,207.905,43.7675,39.3675,220.34
f37c11.png,118.31,89.44,74.5575,88.4825,153.61,118.31
f37c12.png,145.12,115.3525,122.6075,104.77,78.0825,146.0125
f37c13.png,157.5875,140.195,179.585,125.0625,94.9475,179.6
f37c14.png,135.76,113.3975,124.2125,106.625,67.3,139.975
f38c0.png,150.205,133.1575,174.855,128.5025,92.9025,174.88
f38c1.png,180.41,164.51,196.03,121.4575,64.27,196.405
f38c2.png,124.5175,107.0075,117.75,112.595,55.86,125.235
f38c3.png,114.185,114.405,141.11,48.955,91.285,148.625
f38c4.png,120.6575,101.3075,109.985,110.265,66.6025,121.9875
f38c5.png,142.2425,130.745,81.25,73.98,144.3225,145.0825
f38c6.png,151.2225,188.48,201.5775,32.6775,77.02,207.7875
f38c7.png,123.275,91.14,74.585,88.705,155.4325,123.275
f38c8.png,158.3075,156.085,193.0025,42.67,66.7875,197.7425
f38c9.png,191.195,190.3975,177.22,56.6175,58.6875,205.81
f38c10.png,134.87,113.245,125.1825,108.875,68.6775,140.4925
f39c0.png,132.7425,117.035,157.0925,129.2375,98.57,157.38
f39c1.png,146.6925,187.595,202.7625,31.365,81.3625,207.735
f39c2.png,114.185,114.405,141.11,48.955,91.285,148.625
f39c3.png,126.825,113.195,127.8625,120.0625,43.105,128.145
f39c4.png,136.475,130.1925,80.7925,72.5875,142.9875,140.255
f39c5.png,128.65,107.835,117.7275,106.7,61.38,129.0025
f39c6.png,123.275,91.14,74.585,88.705,155.4325,123.275
f39c7.png,142.56,113.9175,118.185,103.4825,71.265,142.7925
f39c8.png,159.8575,161.7275,204.2975,31.1525,64.64,205.395
f39c9.png,180.2625,152.44,150.09,106.23,74.6775,186.0325
f39c10.png,204.675,215.37,206.05,45.88,40.295,223.39
f39c11.png,144.265,116.4975,135.7525,109.8725,98.7925,161.875
f39c12.png,98.39,84.86,94.0775,113.0675,66.5075,99.15
f40c0.png,114.185,114.405,141.11,48.955,91.285,148.625
f40c1.png,207.47,221.415,215.97,43.055,32.105,226.53
f40c2.png,134.515,131.35,80.7225,71.4525,143.615,139.005
f40c3.png,159.7025,142.59,179.6275,126.5425,85.3225,179.6675
f40c4.png,152.4575,189.3325,204.8475,29.1175,75.76,209.805
f40c5.png,143.2275,116.3775,136.5875,110.7375,97.6525,161.1525
f40c6.png,123.275,91.14,74.585,88.705,155.4325,123.275
f40c7.png,173.7,143.1825,118.825,84.1275,99.605,173.7
f40c8.png,118.245,102.175,113.335,114.61,58.56,119.7125
f41c0.png,151.7125,136.0,157.8925,122.47,48.8325,158.65
f41c1.png,138.4425,121.3725,158.26,126.5975,95.53,158.705
f41c2.png,136.6625,129.3025,78.785,72.5375,147.61,140.735
f41c3.png,128.9325,114.4125,131.7375,122.0475,47.195,131.7375
f41c4.png,114.185,114.405,141.11,48.955,91.285,148.625
f41c5.png,163.105,192.695,205.68,28.2525,66.26,211.4125
f41c6.png,203.235,213.2275,205.3025,46.3925,39.6075,220.41
f41c7.png,123.275,91.14,74.585,88.705,155.4325,123.275
f41c8.png,100.41,85.9625,94.495,110.985,69.865,100.8125
f41c9.png,125.8775,110.8025,139.8525,126.6375,67.4225,139.8525
f41c10.png,131.1925,108.5625,112.14,102.51,96.57,134.08
f41c11.png,167.99,142.66,143.86,107.135,74.3075,172.4625
f41c12.png,167.7175,138.43,114.6675,84.275,103.5525,167.7175
f42c0.png,108.8425,90.3975,96.1275,106.31,75.365,109.125
f42c1.png,118.965,115.405,135.06,48.03,100.455,151.0675
f42c2.png,177.3025,200.9325,210.38,34.2875,59.815,218.5425
f42c3.png,118.6625,103.835,118.6375,118.765,56.99,121.345
f42c4.png,135.425,127.52,77.57,72.915,149.7475,139.23
f42c5.png,123.275,91.14,74.585,88.705,155.4325,123.275
f42c6.png,204.615,213.15,202.415,47.585,43.4425,221.5825
f42c7.png,155.8225,138.1275,179.3275,127.515,95.07,179.3275
f42c8.png,172.3,145.465,145.9475,106.125,74.62,177.155
f43c0.png,114.185,114.405,141.11,48.955,91.285,148.625
f43c1.png,131.6075,128.3075,77.6775,71.495,148.285,136.2175
f43c2.png,197.7025,152.5075,114.8275,85.37,114.3175,197.74
f43c3.png,186.4425,169.1,201.985,124.8125,69.335,201.985
f43c4.png,179.0325,202.075,209.5925,32.4175,55.685,216.965
f43c5.png,102.3275,86.73,114.2025,123.4225,86.65,115.195
f43c6.png,123.225,91.09,74.57,88.7275,155.55,123.225
f43c7.png,207.585,221.155,216.5075,42.895,32.6325,226.2475
f43c8.png,111.5375,90.59,95.885,101.8,83.2125,111.7275
f43c9.png,111.1675,85.405,73.595,89.1175,147.87,111.1825
f43c10.png,114.88,95.1625,130.835,123.9975,106.5975,136.8625
f43c11.png,154.525,128.5775,132.275,105.51,84.79,158.3275
f44c0.png,118.1425,89.2725,74.4825,88.525,153.905,118.1425
f44c1.png,114.185,114.405,141.11,48.955,91.285,148.625
f44c2.png,180.4,203.8325,211.48,32.485,53.995,218.295
f44c3.png,210.26,221.9775,218.44,44.3425,32.855,228.8925
f44c4.png,197.7025,152.5075,114.8275,85.37,114.3175,197.74
f44c5.png,186.4425,169.1,201.985,124.8125,69.335,201.985
f44c6.png,102.3275,86.73,114.2025,123.4225,86.65,115.195
f44c7.png,131.7175,128.345,77.75,71.5025,148.185,136.3275
f44c8.png,114.88,95.1625,130.835,123.9975,106.5975,136.8625
f44c9.png,154.525,128.5775,132.275,105.51,84.79,158.3275
f44c10.png,127.6025,112.3175,160.9325,130.1125,93.995,161.2475
f44c11.png,112.4925,87.8775,80.2875,92.8,133.325,112.775
f45c0.png,114.8975,114.2175,139.6725,47.805,93.37,149.2625
f45c1.png,184.31,164.56,195.9025,123.8825,63.0725,196.07
f45c2.png,182.9775,204.555,209.925,37.35,57.2225,219.9675
f45c3.png,117.6175,88.805,74.61,89.285,152.71,117.6175
f45c4.png,138.445,124.16,146.1825,123.935,53.51,146.21
f45c5.png,126.3675,107.06,158.6025,126.98,100.56,159.26
f45c6.png,139.2175,131.6975,84.62,72.5925,136.8675,143.6825
f45c7.png,110.6725,91.645,100.5125,106.5975,74.56,110.6725
f45c8.png,165.2275,145.525,186.9225,126.6775,84.865,186.925
f45c9.png,125.31,111.3275,128.0825,122.0125,49.5925,128.4925
f45c10.png,204.085,211.93,206.2225,43.1475,42.1975,221.3425
f46c0.png,114.8975,114.2175,139.6725,47.805,93.37,149.2625
f46c1.png,168.565,197.0375,202.6675,37.05,67.9325,212.71
f46c2.png,141.525,133.1875,86.35,73.21,136.7875,144.6775
f46c3.png,117.6175,88.805,74.61,89.285,152.71,117.6175
f46c4.png,128.065,113.3625,130.135,120.9475,46.6625,130.3225
f46c5.png,139.125,106.4925,106.935,98.485,92.7325,139.26
f46c6.png,204.45,209.76,203.005,46.4225,42.865,220.22
f46c7.png,201.1325,181.8875,216.945,118.6825,53.895,217.11
f46c8.png,146.625,126.325,169.61,127.8275,97.49,169.6725
f46c9.png,184.5475,148.1725,138.4975,96.55,84.145,185.5075
f46c10.png,107.45,84.6525,89.005,100.7775,99.14,107.45
f47c0.png,117.235,115.1575,140.7575,50.9825,91.9325,150.82
f47c1.png,112.2025,93.0825,106.53,111.7425,75.615,112.6125
f47c2.png,117.6175,88.805,74.61,89.285,152.71,117.6175
f47c3.png,121.3225,98.6325,118.68,114.53,112.4825,124.2475
f47c4.png,163.52,190.375,197.7225,36.69,69.895,207.525
f47c5.png,209.0475,217.1625,210.77,44.915,40.39,226.195
f47c6.png,138.6275,133.115,85.3925,72.115,139.0675,143.05
f47c7.png,124.855,101.5075,111.2325,109.165,76.7275,126.51
f47c8.png,148.5675,141.35,169.155,60.465,68.8975,179.1775
f47c9.png,152.62,132.7775,149.5925,117.035,66.525,159.485
f47c10.png,182.4825,162.31,200.4225,119.1,71.5925,200.7475
f47c11.png,113.8975,99.0525,112.5475,115.9325,62.1025,116.9475
f48c0.png,114.555,114.285,139.6725,46.9625,94.08,149.2775
f48c1.png,131.115,108.02,118.185,106.67,94.3025,131.865
f48c2.png,195.1,176.9925,209.0925,120.8625,57.045,209.17
f48c3.png,139.72,121.5425,167.335,129.705,101.76,167.385
f48c4.png,154.0125,135.8475,176.015,129.53,88.9225,176.0325
f48c5.png,209.5775,221.3275,216.38,44.2625,33.59,227.205
f48c6.png,117.6175,88.805,74.61,89.285,152.71,117.6175
f48c7.png,136.4975,105.4925,106.23,99.6725,88.7275,136.865
f48c8.png,160.74,190.665,205.1875,25.2925,63.13,208.6625
f48c9.png,122.2225,107.3475,119.7975,116.4175,53.53,125.43
f48c10.png,137.0125,130.725,82.6525,72.1625,142.7275,142.1525
f49c0.png,209.6075,223.07,218.23,40.6675,34.185,228.7325
f49c1.png,114.7,114.43,139.7975,46.9675,93.9525,149.4025
f49c2.png,132.39,126.4675,78.29,72.0625,147.76,137.5
f49c3.png,129.2625,113.2775,158.3825,132.42,103.03,158.4025
f49c4.png,117.7125,88.91,74.665,89.275,152.43,117.7125
f49c5.png,166.9675,145.8075,191.1025,127.425,87.8675,191.1625
f49c6.png,187.835,167.18,200.0175,122.1375,65.7525,200.1025
f49c7.png,115.205,92.1625,95.655,101.09,83.41,115.205
f49c8.png,151.8925,165.41,165.75,47.6875,88.6575,189.425
f49c9.png,192.8775,175.2225,206.61,122.875,59.875,207.025
f49c10.png,127.9325,114.6025,153.215,128.825,86.6775,153.215
f49c11.png,118.6225,104.1975,145.465,118.83,101.55,148.08
f49c12.png,109.7875,95.335,112.1625,120.8,65.81,113.785
f49c13.png,119.685,95.9,114.1,112.1925,120.295,123.48
f50c0.png,209.6075,223.07,218.23,40.6675,34.185,228.7325
f50c1.png,132.39,126.4675,78.29,72.0625,147.76,137.5
f50c2.png,129.2625,113.2775,158.3825,132.42,103.03,158.4025
f50c3.png,114.135,114.8625,141.535,47.8875,90.9325,149.0325
f50c4.png,166.9675,145.8075,191.1025,127.425,87.8675,191.1625
f50c5.png,153.3825,185.84,200.4025,31.5575,70.85,205.3275
f50c6.png,115.205,92.1625,95.655,101.09,83.41,115.205
f50c7.png,191.655,171.905,203.535,121.885,61.1125,203.7225
f50c8.png,120.0875,104.7925,126.915,124.1075,67.7425,126.985
f50c9.png,134.055,114.19,122.47,106.5275,70.8525,136.66
f50c10.png,119.3775,88.885,74.4375,89.47,153.115,119.3775
f50c11.png,108.285,90.66,105.665,115.14,78.53,111.92
f50c12.png,118.6225,104.1975,145.465,118.83,101.55,148.08
f50c13.png,192.8775,175.2225,206.61,122.875,59.875,207.025
f50c14.png,119.685,95.9,114.1,112.1925,120.295,123.48
f51c0.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f51c1.png,197.7275,179.435,207.6875,120.585,53.6925,207.9375
f51c2.png,142.6725,123.7475,167.225,130.2875,95.0875,167.3
f51c3.png,129.045,126.5725,78.1975,71.0525,146.8125,134.635
f51c4.png,103.605,84.965,80.955,93.06,96.8,103.605
f51c5.png,152.2525,188.0225,204.3025,29.4875,72.01,207.8725
f51c6.png,128.4275,97.7025,97.8425,98.4875,106.7775,130.1
f51c7.png,115.65,100.3125,118.17,121.51,63.4225,118.2125
f51c8.png,206.105,213.6625,205.45,47.1075,42.9175,222.8175
f51c9.png,114.87,99.3275,131.05,109.085,105.175,138.78
f51c10.png,122.295,90.7375,74.99,89.4075,153.415,122.295
f51c11.png,186.39,168.03,201.9825,123.8275,65.45,202.185
f52c0.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f52c1.png,133.5325,114.64,158.265,130.6,100.465,158.285
f52c2.png,146.4025,186.22,203.8025,28.7625,77.7875,207.08
f52c3.png,129.6275,125.13,76.6475,71.715,149.7125,134.73
f52c4.png,149.815,133.61,175.67,129.4975,88.275,175.6825
f52c5.png,199.7875,181.8125,208.98,120.7375,51.725,209.2325
f52c6.png,215.0925,225.8875,220.4625,43.365,31.6275,231.95
f52c7.png,105.6325,90.2075,101.49,114.1625,71.3725,107.9925
f52c8.png,143.01,108.2775,115.3225,101.085,87.2875,144.375
f52c9.png,122.295,90.7375,74.99,89.4075,153.415,122.295
f53c0.png,122.8675,106.7325,151.275,132.7,106.165,151.28
f53c1.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f53c2.png,123.38,108.5275,124.0275,119.4825,49.1525,125.6375
f53c3.png,142.59,110.215,122.8725,104.885,86.41,147.4375
f53c4.png,213.345,222.3575,216.985,45.1525,32.405,228.95
f53c5.png,158.135,115.4575,111.1875,93.725,98.5375,158.135
f53c6.png,140.0725,122.845,162.5775,130.81,91.31,162.62
f53c7.png,142.1425,171.8525,187.4425,38.02,84.67,196.6525
f53c8.png,104.3425,88.94,101.3075,114.5475,72.82,107.08
f53c9.png,133.7175,126.465,78.615,72.5725,146.6425,138.2825
f53c10.png,94.045,77.305,81.055,100.04,85.19,94.045
f53c11.png,104.9625,90.6325,91.88,103.83,102.9575,108.2025
f53c12.png,97.185,71.6525,101.8375,120.0575,160.0075,106.81
f53c13.png,188.2875,168.75,202.11,122.5925,65.8975,202.3825
f53c14.png,122.295,90.7375,74.99,89.4075,153.415,122.295
f54c0.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f54c1.png,102.745,86.665,132.145,133.375,120.545,132.145
f54c2.png,115.3075,101.385,118.685,122.885,57.5675,118.7
f54c3.png,142.9825,111.5125,121.5325,103.195,85.075,147.6125
f54c4.png,130.12,113.58,144.465,128.06,72.235,144.465
f54c5.png,128.7075,94.5725,82.89,90.09,131.77,128.765
f54c6.png,136.8675,131.83,84.11,71.9575,137.1525,141.6375
f54c7.png,143.9675,160.8575,172.5425,44.6225,91.6975,191.1025
f54c8.png,106.53,92.835,93.445,102.2425,101.99,109.7525
f54c9.png,123.2925,108.12,122.46,117.415,49.5225,125.1975
f54c10.png,201.3375,201.6575,189.325,52.1275,55.165,215.1375
f54c11.png,122.295,90.7375,74.99,89.4075,153.415,122.295
f54c12.png,116.53,99.3125,108.6875,112.3925,61.225,118.4925
f55c0.png,117.745,88.97,74.65,89.23,152.4675,117.745
f55c1.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f55c2.png,128.3375,93.6875,80.755,88.95,131.97,128.3375
f55c3.png,104.9125,90.915,133.035,133.6725,111.81,133.035
f55c4.png,89.515,72.12,99.3275,124.1125,130.555,100.95
f55c5.png,150.5175,171.565,182.7425,38.07,80.9675,195.9225
f55c6.png,143.1,134.765,91.1425,72.5875,126.765,149.0325
f55c7.png,102.49,91.2875,111.245,128.13,73.3025,111.245
f55c8.png,119.4725,101.845,118.2525,117.795,62.02,122.875
f55c9.png,130.935,134.1525,173.925,21.5,73.77,173.925
f56c0.png,117.745,88.97,74.65,89.23,152.4675,117.745
f56c1.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f56c2.png,128.3375,93.6875,80.755,88.95,131.97,128.3375
f56c3.png,104.9125,90.915,133.035,133.6725,111.81,133.035
f56c4.png,89.515,72.12,99.3275,124.1125,130.555,100.95
f56c5.png,159.68,191.8525,209.3325,25.6175,70.445,213.7375
f56c6.png,143.1,134.765,91.1425,72.5875,126.765,149.0325
f56c7.png,102.49,91.2875,111.245,128.13,73.3025,111.245
f56c8.png,207.295,220.7025,214.4425,41.78,34.405,225.485
f56c9.png,130.935,134.1525,173.925,21.5,73.77,173.925
f57c0.png,117.745,88.97,74.65,89.23,152.4675,117.745
f57c1.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f57c2.png,160.8525,191.34,205.6225,27.475,65.4325,209.7725
f57c3.png,201.3475,202.0525,192.2725,48.9975,53.07,216.855
f57c4.png,139.235,131.6575,85.6125,73.205,135.0725,142.485
f57c5.png,89.1125,71.295,91.4975,118.59,122.0825,95.385
f58c0.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f58c1.png,165.8875,184.71,190.7675,41.03,68.195,203.54
f58c2.png,107.945,92.325,106.3,118.1125,70.2725,111.745
f58c3.png,132.68,128.8625,164.7,98.41,65.515,165.045
f58c4.png,150.1975,126.0875,126.8575,104.46,73.025,151.94
f58c5.png,139.46,127.545,81.7375,73.995,143.965,143.28
f58c6.png,121.07,91.0025,74.99,89.1225,152.0675,121.07
f58c7.png,202.6975,150.3275,102.29,83.2075,135.765,202.6975
f58c8.png,199.345,190.69,170.59,57.3275,70.1,211.445
f59c0.png,114.69,114.41,139.775,46.9575,93.9875,149.38
f59c1.png,163.11,190.625,204.9825,30.69,64.8825,209.9825
f59c2.png,137.98,125.8225,79.19,73.975,147.7775,142.0225
f59c3.png,213.6875,211.745,202.1,50.26,51.3925,228.935
f59c4.png,164.9625,124.965,96.1125,86.165,134.3825,164.9625
f59c5.png,121.1975,91.13,74.9975,89.08,152.0275,121.1975
f59c6.png,121.7875,102.1975,110.18,107.66,69.505,122.2275
f60c0.png,115.3175,113.6725,137.7575,51.34,94.8975,148.645
f60c1.png,124.79,97.1875,80.46,88.5825,142.5825,124.79
f60c2.png,214.4825,219.8975,210.8425,48.88,39.36,228.6425
f60c3.png,144.415,127.7325,81.5825,75.165,146.4525,147.945
f60c4.png,122.0425,119.705,147.71,78.5575,60.5725,147.82
f60c5.png,163.8325,190.455,199.4025,35.645,69.6275,208.29
f61c0.png,135.22,128.0025,82.13,72.345,142.215,141.2325
f61c1.png,115.3175,113.6725,137.7575,51.34,94.8975,148.645
f61c2.png,124.79,97.1875,80.46,88.5825,142.5825,124.79
f61c3.png,216.48,225.5525,219.0675,43.4175,30.0,231.435
f61c4.png,140.8,165.5525,169.7225,39.13,82.3875,182.7825
f61c5.png,105.0475,81.2225,83.635,95.7925,118.415,105.8475
f62c0.png,119.195,116.125,136.1,48.595,98.9725,151.905
f62c1.png,134.995,127.945,82.04,72.3,142.2675,141.0075
f62c2.png,121.41,91.355,74.97,88.27,151.7725,121.41
f62c3.png,200.62,196.6125,181.1475,53.6975,59.4175,212.0875
